landmark_1_x,landmark_2_x,landmark_3_x,landmark_4_x,landmark_5_x,landmark_6_x,landmark_7_x,landmark_8_x,landmark_9_x,landmark_10_x,landmark_11_x,landmark_12_x,landmark_13_x,landmark_14_x,landmark_15_x,landmark_16_x,landmark_17_x,landmark_18_x,landmark_19_x,landmark_20_x,landmark_21_x,landmark_1_y,landmark_2_y,landmark_3_y,landmark_4_y,landmark_5_y,landmark_6_y,landmark_7_y,landmark_8_y,landmark_9_y,landmark_10_y,landmark_11_y,landmark_12_y,landmark_13_y,landmark_14_y,landmark_15_y,landmark_16_y,landmark_17_y,landmark_18_y,landmark_19_y,landmark_20_y,landmark_21_y,label,etiqueta
0.4402795433998108,0.5175613760948181,0.47015276551246643,0.4698278307914734,0.45894360542297363,0.39037224650382996,0.4075902998447418,0.34311532974243164,0.366068959236145,0.3070897161960602,0.47658586502075195,0.2893049120903015,0.48820072412490845,0.19239550828933716,0.4928725063800812,0.12852780520915985,0.49594777822494507,0.07574771344661713,0.4338304400444031,0.29142606258392334,0.419696182012558,0.18654485046863556,0.40858960151672363,0.11794689297676086,0.40071332454681396,0.05605331063270569,0.39867860078811646,0.31752005219459534,0.37033164501190186,0.28299805521965027,0.38437455892562866,0.3459494709968567,0.39719951152801514,0.38488179445266724,0.37126004695892334,0.3549586832523346,0.3467586040496826,0.31805291771888733,0.3610707223415375,0.3591180145740509,0.37560510635375977,0.3890915513038635,V,20
0.4395000636577606,0.8805896639823914,0.5614190101623535,0.8500653505325317,0.594157874584198,0.753804624080658,0.4863453507423401,0.669855535030365,0.3780723214149475,0.5941621661186218,0.5689442157745361,0.4947347044944763,0.6180119514465332,0.2889390289783478,0.6368036866188049,0.16997691988945007,0.6469777226448059,0.05796724557876587,0.44780799746513367,0.47864633798599243,0.3860648274421692,0.2789170444011688,0.3321027159690857,0.16409102082252502,0.2887440025806427,0.05364951491355896,0.3592613637447357,0.525151789188385,0.31842994689941406,0.3899129331111908,0.3529413640499115,0.498008131980896,0.38027483224868774,0.5867015719413757,0.30271756649017334,0.609520435333252,0.28394651412963867,0.537243127822876,0.31123024225234985,0.6143743991851807,0.3373556435108185,0.6873223781585693,V,20
0.5449278354644775,0.8023831844329834,0.5855980515480042,0.7287747859954834,0.5759473443031311,0.6204661130905151,0.5200181603431702,0.5321942567825317,0.46662473678588867,0.46940794587135315,0.5960170030593872,0.47882771492004395,0.6049672365188599,0.3512721359729767,0.6071011424064636,0.26962757110595703,0.6058800220489502,0.19879484176635742,0.5358743071556091,0.48973625898361206,0.5033044219017029,0.3533806800842285,0.47886431217193604,0.27224481105804443,0.4593956768512726,0.19851350784301758,0.48832395672798157,0.5399239659309387,0.4626871347427368,0.4686708152294159,0.49026980996131897,0.5483800768852234,0.5080150961875916,0.6001462936401367,0.4527025520801544,0.6113365292549133,0.43334558606147766,0.5435566306114197,0.45960694551467896,0.6009225249290466,0.4812012016773224,0.6460559964179993,V,20
0.4126609265804291,0.9206717014312744,0.31765174865722656,0.8083086609840393,0.3146646022796631,0.6588250398635864,0.4226910471916199,0.5662437677383423,0.5320035219192505,0.5106517672538757,0.37314003705978394,0.47317612171173096,0.3521985411643982,0.3011317551136017,0.3476887345314026,0.19984960556030273,0.34953248500823975,0.11203911900520325,0.4758448302745819,0.4772716760635376,0.5377272367477417,0.27678072452545166,0.5665112137794495,0.15208560228347778,0.5992558598518372,0.04781079292297363,0.5526427626609802,0.5302508473396301,0.5942907929420471,0.3752705752849579,0.518177330493927,0.46951693296432495,0.4752950370311737,0.5563357472419739,0.6158257722854614,0.6125586032867432,0.6233041882514954,0.49458128213882446,0.5574959516525269,0.5525529980659485,0.5186578035354614,0.622356653213501,V,20
0.4246675372123718,0.5917203426361084,0.4572468101978302,0.5333641767501831,0.4458520710468292,0.4568135738372803,0.3920329809188843,0.41762208938598633,0.3418310284614563,0.3963167369365692,0.42525550723075867,0.3588331937789917,0.4199345111846924,0.26018258929252625,0.4123401641845703,0.19981220364570618,0.403338223695755,0.14959533512592316,0.3838035762310028,0.36603835225105286,0.35956376791000366,0.2728950083255768,0.3423513174057007,0.2096814662218094,0.3259013593196869,0.1566012054681778,0.35139790177345276,0.395425409078598,0.3222169578075409,0.3235231935977936,0.34196367859840393,0.35660484433174133,0.35703176259994507,0.3930385112762451,0.32700464129447937,0.4376688003540039,0.3013540506362915,0.3794744908809662,0.3200035095214844,0.3929576575756073,0.3383043110370636,0.4195079207420349,V,20
0.4205318093299866,0.48937714099884033,0.4500714838504791,0.3950704038143158,0.43604785203933716,0.32019346952438354,0.39152854681015015,0.26221171021461487,0.346040815114975,0.21973557770252228,0.4492110311985016,0.2566118538379669,0.4620804488658905,0.17653584480285645,0.4660221040248871,0.11788609623908997,0.47089821100234985,0.07900308072566986,0.405396968126297,0.2630442678928375,0.390717476606369,0.16776520013809204,0.3800502419471741,0.11019648611545563,0.3725486993789673,0.061199530959129333,0.36948269605636597,0.29256170988082886,0.33278030157089233,0.21682947874069214,0.3385186195373535,0.253724068403244,0.34787243604660034,0.29579925537109375,0.33389168977737427,0.33225563168525696,0.3038318455219269,0.27623939514160156,0.31594419479370117,0.29421791434288025,0.33457595109939575,0.324041485786438,V,20
0.5850973725318909,0.5784014463424683,0.6168871521949768,0.5239013433456421,0.6173897385597229,0.4314363896846771,0.5690907835960388,0.37554025650024414,0.5217671394348145,0.338925302028656,0.6272715926170349,0.3455292582511902,0.6281009316444397,0.24418093264102936,0.627216637134552,0.17912419140338898,0.6264408826828003,0.12532562017440796,0.5875176191329956,0.3592338263988495,0.5731266140937805,0.2532023787498474,0.566847562789917,0.18575097620487213,0.5612839460372925,0.12841185927391052,0.5526734590530396,0.39117783308029175,0.5340286493301392,0.3515750765800476,0.5537465810775757,0.41143015027046204,0.5664179921150208,0.44308167695999146,0.5229758024215698,0.4304217994213104,0.5151053071022034,0.3978715240955353,0.5316705107688904,0.44342494010925293,0.538499116897583,0.47312963008880615,V,20
0.5838848352432251,0.5773608088493347,0.6154024600982666,0.5246919393539429,0.6165950298309326,0.43160560727119446,0.5679733157157898,0.3761875629425049,0.520246148109436,0.34041616320610046,0.6262869834899902,0.34700697660446167,0.628257691860199,0.24600686132907867,0.6288710236549377,0.18144559860229492,0.629030168056488,0.12814047932624817,0.5868383049964905,0.36003655195236206,0.5728142857551575,0.2525172233581543,0.5674101710319519,0.1865992546081543,0.5618897080421448,0.13107794523239136,0.5520503520965576,0.3919764757156372,0.53581303358078,0.3521638512611389,0.554803192615509,0.41202718019485474,0.5656532049179077,0.4415053427219391,0.5220353603363037,0.43111857771873474,0.5152729749679565,0.39696982502937317,0.5318464040756226,0.44268202781677246,0.537079930305481,0.4725164473056793,V,20
0.5717691779136658,0.6602230072021484,0.6180166602134705,0.6055275201797485,0.6259427070617676,0.5222049355506897,0.5793165564537048,0.47462281584739685,0.5274139046669006,0.4598815143108368,0.5839625597000122,0.4278618395328522,0.58940190076828,0.3329203724861145,0.5896233320236206,0.27269425988197327,0.5875992774963379,0.2228201925754547,0.5404018759727478,0.43298521637916565,0.5152709484100342,0.33300042152404785,0.5022183060646057,0.2667343020439148,0.48693498969078064,0.21280312538146973,0.5079309940338135,0.46002113819122314,0.4819710850715637,0.3845381736755371,0.5098023414611816,0.4181201457977295,0.5259962677955627,0.4583311676979065,0.48121964931488037,0.5039539933204651,0.4612138867378235,0.43801257014274597,0.48506274819374084,0.44965633749961853,0.5035377740859985,0.4809959828853607,V,20
0.5846098065376282,0.7846308946609497,0.6332565546035767,0.709376871585846,0.6297855377197266,0.6009892821311951,0.5743077397346497,0.51255863904953,0.5234255194664001,0.44904759526252747,0.6458265781402588,0.464558869600296,0.6629577875137329,0.33778437972068787,0.6689070463180542,0.2549186944961548,0.673497200012207,0.1834932565689087,0.5854747295379639,0.4711277186870575,0.5606899857521057,0.33579087257385254,0.5414825081825256,0.25183039903640747,0.5259343385696411,0.17664989829063416,0.5358258485794067,0.5181958079338074,0.5131708383560181,0.44522544741630554,0.5406283140182495,0.527790904045105,0.5570345520973206,0.5833265781402588,0.49677520990371704,0.5894217491149902,0.48328351974487305,0.5229809880256653,0.5102012157440186,0.5818819999694824,0.5282554626464844,0.6291605830192566,V,20
0.42620348930358887,0.5941605567932129,0.45917555689811707,0.5379269123077393,0.44806617498397827,0.45919543504714966,0.3943812847137451,0.418074369430542,0.3435717523097992,0.3968146741390228,0.4280611276626587,0.3636849820613861,0.4225417375564575,0.2643287777900696,0.4150603115558624,0.20361635088920593,0.40601658821105957,0.15284785628318787,0.38666802644729614,0.36990222334861755,0.36362436413764954,0.2751190662384033,0.3481329679489136,0.2112804353237152,0.33269616961479187,0.15765713155269623,0.3543815612792969,0.39805713295936584,0.32543814182281494,0.3254958689212799,0.34542611241340637,0.36237531900405884,0.359927237033844,0.40079692006111145,0.3303423523902893,0.4396888017654419,0.3045996427536011,0.3810100257396698,0.3243260681629181,0.3949902355670929,0.34324151277542114,0.4221733808517456,V,20
0.6145415306091309,0.822304368019104,0.6792171001434326,0.7801241874694824,0.7220032811164856,0.7072799205780029,0.716906726360321,0.6513159275054932,0.6709132790565491,0.61855149269104,0.6726862192153931,0.5129136443138123,0.709790825843811,0.40049296617507935,0.7284529805183411,0.32947733998298645,0.7426068782806396,0.2659653425216675,0.6056886315345764,0.5101598501205444,0.5902901887893677,0.36985018849372864,0.5843944549560547,0.2742915153503418,0.5799373388290405,0.19443479180335999,0.5492448806762695,0.5497733354568481,0.5719104409217834,0.5125094056129456,0.6217461824417114,0.6039985418319702,0.6508705615997314,0.672950267791748,0.5073171854019165,0.6151612997055054,0.542222797870636,0.5899432301521301,0.5950374007225037,0.6493891477584839,0.631546676158905,0.7018226981163025,V,20
0.46357372403144836,0.5487741231918335,0.5044195055961609,0.514918327331543,0.5166113972663879,0.4458976089954376,0.4797568917274475,0.3962442874908447,0.4420226812362671,0.36895787715911865,0.5187757015228271,0.364809513092041,0.5425403118133545,0.2908228635787964,0.555000901222229,0.24472419917583466,0.563685417175293,0.20526456832885742,0.47903919219970703,0.35427287220954895,0.4710012972354889,0.27034395933151245,0.4649867117404938,0.21337486803531647,0.4599808156490326,0.16730652749538422,0.44529417157173157,0.36580803990364075,0.4376785457134247,0.2925572097301483,0.4448467493057251,0.3257642984390259,0.4470846951007843,0.3643549978733063,0.4160926640033722,0.3917502164840698,0.41224026679992676,0.33632558584213257,0.4222906231880188,0.35779228806495667,0.4270953834056854,0.3914490044116974,V,20
0.6166632175445557,0.822613537311554,0.6800821423530579,0.7822161912918091,0.7216711044311523,0.7099904417991638,0.7165350914001465,0.655007541179657,0.6724214553833008,0.6219750642776489,0.6735584735870361,0.5153795480728149,0.709990918636322,0.4038121700286865,0.7287181615829468,0.3322179317474365,0.7427552342414856,0.26848000288009644,0.6055757403373718,0.5116510391235352,0.5902293920516968,0.37181007862091064,0.5840995907783508,0.2773657441139221,0.5793052315711975,0.1975918710231781,0.5486274361610413,0.5506972074508667,0.5697048902511597,0.5128124356269836,0.619230329990387,0.6032601594924927,0.6488580107688904,0.6719023585319519,0.5073364973068237,0.61667400598526,0.5431967377662659,0.5956991910934448,0.5963675379753113,0.6556243896484375,0.6334985494613647,0.7075227499008179,V,20
0.6207755208015442,0.6022560596466064,0.6738088726997375,0.5562427043914795,0.6814983487129211,0.47229525446891785,0.6154630184173584,0.44173499941825867,0.5563925504684448,0.4389536380767822,0.6560647487640381,0.3500380516052246,0.6777747869491577,0.23613154888153076,0.6908028721809387,0.1667311042547226,0.7009579539299011,0.10783651471138,0.6034296154975891,0.350064754486084,0.596615731716156,0.2311004251241684,0.5953178405761719,0.15549935400485992,0.5910851359367371,0.08992323279380798,0.5618642568588257,0.38026589155197144,0.539789080619812,0.30377379059791565,0.5583323836326599,0.36142146587371826,0.5692221522331238,0.4135321378707886,0.5295977592468262,0.4291713833808899,0.5144245624542236,0.37093332409858704,0.5325738787651062,0.40238848328590393,0.5427746176719666,0.44142580032348633,V,20
0.5879130959510803,0.534387469291687,0.6224067807197571,0.4909326434135437,0.6261005401611328,0.4071497917175293,0.5925832390785217,0.35372593998908997,0.5502915382385254,0.3501904010772705,0.5804803371429443,0.330439954996109,0.5714297890663147,0.24598035216331482,0.5628497004508972,0.1942029595375061,0.5537979006767273,0.15000590682029724,0.5433242321014404,0.3420119881629944,0.5183875560760498,0.25699910521507263,0.5050755739212036,0.19891004264354706,0.4916265606880188,0.14781354367733002,0.5168892741203308,0.3760763108730316,0.4904428720474243,0.3121957778930664,0.5199645757675171,0.3374413847923279,0.5437495112419128,0.36724618077278137,0.4974179267883301,0.4269603490829468,0.4885767102241516,0.38008150458335876,0.5128406882286072,0.38336697220802307,0.5327666997909546,0.39847463369369507,V,20
0.6375579237937927,0.5914510488510132,0.6912267804145813,0.539523184299469,0.7001524567604065,0.45235034823417664,0.6357670426368713,0.4202708601951599,0.5783846378326416,0.4150320887565613,0.6752163171768188,0.33276015520095825,0.7002341151237488,0.22265860438346863,0.7147364020347595,0.1545618176460266,0.7266184091567993,0.0944913923740387,0.6236086487770081,0.3289022743701935,0.6187842488288879,0.2118651270866394,0.6188034415245056,0.13303260505199432,0.6178351640701294,0.06576429307460785,0.5814898014068604,0.3564129173755646,0.5615217089653015,0.28010448813438416,0.5769901871681213,0.3376554250717163,0.5870599150657654,0.3906824588775635,0.5475714802742004,0.40400174260139465,0.5336496829986572,0.3484245538711548,0.5511435866355896,0.3836449384689331,0.5629657506942749,0.42529433965682983,V,20
0.5920536518096924,0.7862514853477478,0.6425287127494812,0.7060812711715698,0.6403221487998962,0.5978204011917114,0.5813696980476379,0.5110658407211304,0.5276045203208923,0.45169463753700256,0.6508508920669556,0.46682262420654297,0.6667138934135437,0.340270072221756,0.670529842376709,0.25850456953048706,0.6724265217781067,0.18459317088127136,0.5905616879463196,0.47297391295433044,0.5636854767799377,0.33709123730659485,0.542622447013855,0.25164794921875,0.5263698101043701,0.17382240295410156,0.5413051247596741,0.5189653038978577,0.5219584107398987,0.4468332529067993,0.5481892228126526,0.5263009667396545,0.5641537308692932,0.5814152956008911,0.5013087391853333,0.5864782333374023,0.49036645889282227,0.5211107730865479,0.5177677273750305,0.5776687264442444,0.5369727611541748,0.6247059106826782,V,20
0.460801899433136,0.5593626499176025,0.5007763504981995,0.5215765833854675,0.5112036466598511,0.4526580572128296,0.4732569754123688,0.40448200702667236,0.4354535937309265,0.3788968026638031,0.5129700899124146,0.3728168308734894,0.536383867263794,0.2974698841571808,0.5480424165725708,0.2511638402938843,0.5559917092323303,0.2118251919746399,0.47353309392929077,0.3643232583999634,0.46501046419143677,0.2805764079093933,0.45746394991874695,0.22420591115951538,0.4510357975959778,0.1789700835943222,0.44019466638565063,0.37689366936683655,0.43180155754089355,0.3022630214691162,0.43948084115982056,0.33183398842811584,0.44267407059669495,0.3696049749851227,0.4109535813331604,0.4023759663105011,0.405936598777771,0.34599119424819946,0.41577330231666565,0.3644164204597473,0.4210265576839447,0.39729925990104675,V,20
0.5940245985984802,0.7918952703475952,0.6430346369743347,0.7102097272872925,0.6406332850456238,0.601375937461853,0.5815943479537964,0.515632152557373,0.5274323225021362,0.45623016357421875,0.6492937803268433,0.46929144859313965,0.6648403406143188,0.3419196307659149,0.6681464910507202,0.2592305541038513,0.6703989505767822,0.18677020072937012,0.5894413590431213,0.4769839942455292,0.5606366395950317,0.3419162631034851,0.5384328961372375,0.2573750913143158,0.5213310122489929,0.18218740820884705,0.5412036180496216,0.524202287197113,0.5186663866043091,0.4553832411766052,0.5465670228004456,0.5336824655532837,0.5636168122291565,0.5867648124694824,0.5030008554458618,0.593501091003418,0.4894036650657654,0.5308133959770203,0.5173738598823547,0.5858476758003235,0.5368476510047913,0.6307312250137329,V,20
0.6350672245025635,0.8192890286445618,0.7016162872314453,0.7764875888824463,0.7495697736740112,0.7052033543586731,0.7442432641983032,0.6479173302650452,0.6981902122497559,0.614832878112793,0.698885440826416,0.5026322603225708,0.7375893592834473,0.3895455598831177,0.7579776644706726,0.3176156282424927,0.7734701633453369,0.25380581617355347,0.6298680305480957,0.4978915750980377,0.6163613200187683,0.352992981672287,0.6132558584213257,0.2555668354034424,0.6111404895782471,0.17382332682609558,0.5720036625862122,0.5378909111022949,0.5957885384559631,0.501297652721405,0.6454993486404419,0.594036340713501,0.6748695373535156,0.664771556854248,0.5290452241897583,0.6050476431846619,0.5689944624900818,0.5905020833015442,0.6228964328765869,0.6526960134506226,0.6596664190292358,0.7044291496276855,V,20
0.522447943687439,0.6667502522468567,0.5711193680763245,0.6365635395050049,0.5829269289970398,0.5683389902114868,0.5415189266204834,0.5169243216514587,0.4922485947608948,0.4790995419025421,0.5738425254821777,0.4291188418865204,0.5905439853668213,0.32351624965667725,0.5978662967681885,0.25290748476982117,0.6023749709129333,0.19210435450077057,0.522146463394165,0.42295992374420166,0.5124167799949646,0.30615782737731934,0.5053290724754333,0.22783434391021729,0.4985720217227936,0.15703046321868896,0.47946324944496155,0.4516626298427582,0.45386794209480286,0.3950531780719757,0.4671092629432678,0.4679992198944092,0.4785645306110382,0.5209844708442688,0.44635793566703796,0.504828929901123,0.4303678274154663,0.4736754298210144,0.44929414987564087,0.5225965976715088,0.46487441658973694,0.5617483854293823,V,20
0.5906047224998474,0.7829170823097229,0.6386731266975403,0.7039496898651123,0.6358177065849304,0.5964043140411377,0.5795544385910034,0.5069979429244995,0.5276073813438416,0.4416164457798004,0.6496984958648682,0.4621661901473999,0.6673686504364014,0.3366699516773224,0.6722755432128906,0.25660014152526855,0.6739539504051208,0.18448284268379211,0.5893332958221436,0.46939367055892944,0.5618029832839966,0.33200809359550476,0.5413916707038879,0.24942554533481598,0.5256835222244263,0.17319265007972717,0.5403310656547546,0.5171347856521606,0.5206859707832336,0.4472467303276062,0.5481603145599365,0.5277279615402222,0.5640861988067627,0.5797574520111084,0.5013243556022644,0.5859749913215637,0.48798510432243347,0.5205311179161072,0.5157794952392578,0.5780649185180664,0.5357699394226074,0.6224761605262756,V,20
0.623805582523346,0.6131162643432617,0.6780183911323547,0.5638458132743835,0.6839484572410583,0.47743064165115356,0.6180035471916199,0.44850167632102966,0.5595613718032837,0.44736403226852417,0.6583388447761536,0.35407453775405884,0.6794038414955139,0.24501606822013855,0.6938645839691162,0.1775524914264679,0.7060467004776001,0.12099924683570862,0.6061938405036926,0.35243651270866394,0.5991776585578918,0.23368221521377563,0.6011711359024048,0.15792453289031982,0.5992881059646606,0.09324103593826294,0.563442051410675,0.3819456994533539,0.5443938374519348,0.3116009533405304,0.5669342875480652,0.37366577982902527,0.5779765248298645,0.4269791543483734,0.5306140780448914,0.43055999279022217,0.5180562138557434,0.3751430809497833,0.5398342609405518,0.4125383496284485,0.5493397116661072,0.45336511731147766,V,20
0.42028406262397766,0.4954994320869446,0.4499894976615906,0.4087062478065491,0.43764087557792664,0.33152902126312256,0.39294934272766113,0.2729741334915161,0.3470648229122162,0.2359504997730255,0.4488973021507263,0.2626335918903351,0.45899155735969543,0.17661750316619873,0.4630209803581238,0.11906708776950836,0.46707838773727417,0.07627381384372711,0.4040864408016205,0.26692983508110046,0.3875841498374939,0.1700502634048462,0.37663963437080383,0.11019638180732727,0.3686893582344055,0.05965058505535126,0.368536114692688,0.29626569151878357,0.32965368032455444,0.22469311952590942,0.3384721875190735,0.26753705739974976,0.35021817684173584,0.31087684631347656,0.33466172218322754,0.33985185623168945,0.3043157458305359,0.2874842882156372,0.31824907660484314,0.3107227385044098,0.337630957365036,0.34122249484062195,V,20
